movie_id,title,tags
21208,Orphan,Horror Thriller Mystery nun deaf-mute orphan all girl troubled marriage aftercreditsstinger duringcreditsstinger
272878,Max,Adventure Drama Family afghanistan war based on true story rescue betrayal dog grieving
9760,Epic Movie,Action Adventure Comedy
314365,Spotlight,Drama Thriller History child abuse journalism judge florida boston pedophilia court cover-up priest lawyer catholic catholic church catholicism september 11 2001 investigative journalism cardinal christmas
13279,Lakeview Terrace,Drama Crime Thriller vandalism harassment neighbor house party shot to death pregnancy urination interracial couple lapd air conditioner
1975,The Grudge 2,Horror Thriller remake little boy curse
33644,How Stella Got Her Groove Back,Comedy Drama Romance black people age difference jamaica vacation female protagonist
1649,Bill & Ted's Bogus Journey,Adventure Comedy Family Fantasy Science Fiction future dying and death heaven time travel heavy metal diabolical ego afterlife metal robot devil doppelganger seance
9895,Man of the Year,Comedy Drama Romance Thriller usa president presidential election comedian
9570,The Black Hole,Adventure Family Science Fiction Action killer robot space marine ghost ship black hole
27579,The American,Crime Drama Thriller prostitute sweden suspense priest very little dialogue
16052,Selena,Drama musical tejano elopement bustier fan club
40264,Vampires Suck,Horror Comedy vampire high school prom spoof horror spoof teenager duringcreditsstinger
1164,Babel,Drama terror loss of mother gun morocco deaf-mute san diego ecstasy illegal immigration first time nanny daughter bullet wound ensemble cast
239678,This Is Where I Leave You,Drama Comedy based on novel funeral dysfunctional family death of father man child family mourning grieving
14359,Doubt,Drama Mystery sexual abuse boy wine gift janitor singing pedophile gossip compassion tolerance 1960s
3989,Team America: World Police,Music Adventure Animation Action Comedy paris france cairo capitalism loss of lover egypt war against terror shotgun patriotism pentagon american dream destroy shipwreck louvre american  way of life failure panama damage government eiffel tower paris world politics mass destruction
76617,Texas Chainsaw 3D,Horror Thriller sequel gore leatherface slasher chainsaw aftercreditsstinger duringcreditsstinger
1710,Copycat,Drama Thriller police brutality psychology police operation police protection serial killer psychologist cowardliness
4258,Scary Movie 5,Comedy sequel parody spoof aftercreditsstinger duringcreditsstinger
20391,Paint Your Wagon,Drama Action Comedy Western Music mining prospector
10139,Milk,History Drama gay san francisco homophobia mayor biography politics politician election campaign homosexuality morality election candlelight vigil mayoral campaign
335778,Risen,Action christianity jesus christ apostle crucifixion jerusalem ancient rome faith resurrection dead body judaism religious tomb
9645,Ghost Ship,Horror Mystery Thriller cruise pilot ghost ship
55465,A Very Harold & Kumar Christmas,Comedy holiday indian lead beer christmas tree cannabis sequel vulgarity drug asian 3d beer pong
617,Wild Things,Crime Drama Mystery upper class poison sailboat rape sexual abuse florida eroticism blackmail lolita cheerleader court case planned murder sailing pretended murder seduction bisexuality alligator crocodile everglades heart-throb white trash menage a trois intellectually gifted harpoon van plan court single millionaire extramarital affair duringcreditsstinger
19904,The Stepfather,Horror Thriller Mystery step father remake
48289,The Debt,Drama Thriller beach mossad secret agent insane asylum lye syringe lost of friend
243,High Fidelity,Comedy Drama Romance Music chicago music record rock and roll record store soul disc jockey pop bruce frederick joseph springsteen record collection
6933,One Missed Call,Horror Mystery Thriller candy loss of sister mobile phone answering machine dying and death victim death of a friend sms asthma friendship police delusion remake cowardliness train
17182,Eye for an Eye,Drama Thriller rape gun self-defense grieving parents
8848,The Bank Job,Thriller Crime Drama infidelity subway car dealer vault mannequin bahamas strip club wife offer photography london underground based on true story extortion double cross walkie talkie railway station jackhammer political corruption bank heist cabinet officer corrupt policeman
38,Eternal Sunshine of the Spotless Mind,Science Fiction Drama Romance deja vu regret jealousy amnesia dream operation relationship problems love memory brainwashing relationship heartbreak nonlinear timeline love story bittersweet
38303,You Again,Comedy Romance brother sister relationship marriage bully duringcreditsstinger
1266,Street Kings,Action Crime Drama Thriller police los angeles
107985,The World's End,Comedy Action Science Fiction end of the world apocalypse trilogy homage
14043,Nancy Drew,Action Adventure Crime Family Mystery Thriller california detective based on novel dream kidnapping chase party murder rescue escape hollywood teenager explosion surveillance flashback
19901,Daybreakers,Fantasy Horror Action Thriller Science Fiction female nudity sunrise waitress experiment rain sunlight vampire dystopia beautiful woman slow motion scene undead decapitation scientist epidemic night creatures
34016,She's Out of My League,Comedy Romance confidence romantic comedy dating insecurity airport security unlikely lovers twenty something duringcreditsstinger
59860,Monte Carlo,Adventure Comedy Romance monte carlo mistaken identity look-alike young woman texan american abroad
10069,Stay Alive,Horror Thriller video game hacker virtual reality virtual fight baroness
9588,Quigley Down Under,Romance Action Adventure Western Drama australian chase
12819,Alpha and Omega,Family Animation wolf arranged marriage forbidden love road trip park park ranger howling social status
9954,The Covenant,Action Adventure Fantasy Horror Science Fiction Thriller magic male friendship college supernatural powers teenager
10115,Stick It,Comedy Drama gymnastics trainer puberty training sport teenager woman director
25132,Shorts,Comedy Family
577,To Die For,Fantasy Drama Comedy Thriller adultery winter obsession television new hampshire narcissistic personality disorder
328387,Nerve,Mystery Adventure Crime based on novel technology internet hacking teenager new york city game adaptation dare cellphone video based on young adult novel smartphone taking a risk
12690,Appaloosa,Drama Western Crime small town rancher
9945,Vampires,Action Drama Fantasy Horror Thriller based on novel new mexico party vampire hunter revenge priest church skull team crucifix cross relic vampire slayer turning into a vampire drinking blood
539,Psycho,Drama Horror Thriller hotel clerk arizona shower rain motel money secretary corpse murderer theft private detective proto-slasher
13596,My Best Friend's Girl,Romance Comedy date sex bar test friendship insult stripper blonde liar wedding lap dance duringcreditsstinger
226857,Endless Love,Drama Romance teenage romance
13159,Georgia Rule,Comedy Drama Romance grandmother granddaughter relationship promiscuity mother daughter relationship summer teenager rural veterinary clinic rebellious teenager
47941,Under the Rainbow,Comedy
526,Ladyhawke,Adventure Drama Fantasy Romance moon monk swordplay bishop cathedral falcon twilight solar eclipse thief
22796,Simon Birch,Comedy Drama Family illegitimate son
2355,Reign Over Me,Drama confidence trauma leaving one's family childhood memory airplane war on terror music loss of daughter alone cowardliness family
5915,Into the Wild,Adventure Drama male nudity parents kids relationship camping cutting the cord self-discovery wilderness biography based on true story pubic hair alaska journey
9842,School for Scoundrels,Comedy Drama Romance date competition lovesickness mentor traffic policeman
61012,Silent Hill: Revelation 3D,Thriller Horror Mystery female protagonist another dimension based on video game mall occult ritual dark carnival occult torture aftercreditsstinger 3d
755,From Dusk Till Dawn,Horror Action Thriller Crime dancing brother brother relationship sexual obsession showdown sheriff eroticism nudity bank robber vampire holy water siege stripper priest explosion extreme violence bank robbery preacher hostage situation crucifix recreational vehicle blood spurting convenience store female vampire mexican american border nightclub entertainer boa constrictor
13682,Pooh's Heffalump Movie,Animation Family
9089,Home for the Holidays,Comedy Drama Romance baltimore thanksgiving family clan family conflict generations conflict woman director
9470,Kung Fu Hustle,Action Comedy Crime Fantasy kung fu magic mafia defense gangster policeman anarchic comedy
18357,The Country Bears,Adventure Comedy Family human animal relationship musical clowning bear social satire aftercreditsstinger duringcreditsstinger
7979,The Kite Runner,Drama 1970s afghanistan hang gliding war in afghanistan taliban cowardice best friend cowardliness child
470,21 Grams,Drama Crime Thriller life and death transplantation suicide attempt desperation loss of family ex-detainee sadness rage and hate car crash
15644,Paparazzi,Action Drama Thriller independent film
9582,A Guy Thing,Comedy Romance infidelity bachelor blackmail fantasy truth party liar friends misunderstanding wedding fiancée
10642,Loser,Drama Comedy Romance Family college lost and found older brother younger sister woman director young adult college student
22074,Capitalism: A Love Story,Documentary usa capitalism capitalist wall street criticism and blame banking money economics corporation
2428,The Greatest Story Ever Told,Drama History jesus christ biography epic
290751,Secret in Their Eyes,Crime Drama Mystery fbi missing child
13805,Disaster Movie,Action Comedy natural disaster violence mortal danger duringcreditsstinger
4597,Armored,Action Crime Drama Thriller robbery homeless person bank armored car truck heist
9414,The Man Who Knew Too Little,Comedy Thriller Crime Action london england bomb brother brother relationship helicopter based on novel bank tv show theatre milieu mistaken identity escape agent
63492,What's Your Number?,Comedy Romance based on novel loser magazine womanizer mission search boyfriend husband fired past relationship
81796,Lockout,Action Thriller Science Fiction usa president anti hero dementia future space convict interrogation space station collision in space year 2079
10710,Envy,Comedy jealousy inventor neighbor best friend milliionaire dog envy golden egg
15092,Crank: High Voltage,Action Thriller Crime female nudity prostitute horse race heart strip club electric shock godzilla sequel tourette syndrome gang shootout public sex cigarette smoking mansion electrocution foot chase surgery taser duringcreditsstinger flashback absurdism ultraviolence
11382,Bullets Over Broadway,Action Comedy Thriller lover (female) talent mafia boss author
15005,One Night with the King,Drama based on novel persia queen esther
8198,The Quiet American,Drama Action Thriller Romance terror journalist lover (female) saigon indochina
6963,The Weather Man,Comedy Drama new york chicago midlife crisis television daughter father weatherman terminal illness wettermann
15070,Undisputed,Action Adventure Drama Thriller sport
12797,Ghost Town,Comedy Fantasy Romance dying and death misanthrope lecture cardiopulmonery resuscitation
17134,12 Rounds,Action Adventure Drama Thriller police cops cat and mouse family revenge drama
41402,Let Me In,Drama Horror Mystery vampire child vampire remake bully young boy biting dead boy hammer horror 1980s
18885,3 Ninjas Kick Back,Adventure Action Comedy Family underdog hero friendship treasure hunt friends revenge rivalry good vs evil youth danger escapade young heroes siblings relations vigilantism heroic mission buddies master villain master warrior contests and competitions
4953,Be Kind Rewind,Drama Comedy camcorder videoband delusion nuclear power plant video store
10773,Mrs Henderson Presents,Comedy Drama world war ii widow musical theatre milieu nacktrevue variety
146198,Triple 9,Action Thriller heist betrayal dirty cop
2639,Deconstructing Harry,Comedy Drama new york writer's block insanity independent film author
10563,Three to Tango,Comedy Romance gay dance architect artist tango business man spying partnership chief executive officer deception business partner affair
295964,Burnt,Drama london england cook restaurant diva career kitchen redemption drug drug addict chef come back
5971,We're No Angels,Comedy Crime Drama prison prisoner independent film
9716,Everyone Says I Love You,Music Comedy Romance paris venice adultery robbery lovesickness dancer airport broken engagement infidelity montmartre winter marriage proposal new love restaurant gondola halloween racehorse lover musical grandfather thanksgiving senility tourist jogging atheist dysfunctional family independent film family relationships mistaken identity wealth redemption unfaithfulness hospital lingerie slip escaped convict singing maid new york city divorce urban setting christmas eve cult film waiter wake jewelry store unwanted kiss funeral home central park ghost opposites attract engagement ring jumping rope autumn trick or treating flashback park avenue parolee x-ray jeweler fiancée
11835,Death Sentence,Action Crime Drama Thriller loss of son repayment revenge murder gang police officer killed hospital extreme violence justice hoodlum semiautomatic pistol finger gun
26171,Everybody's Fine,Drama family relationships doctor retired visit widower duringcreditsstinger heart trouble
31117,Superbabies: Baby Geniuses 2,Comedy Family baby baseball scientific study computer genius mind control good vs evil baby geniuses
9074,The Man,Action Comedy Crime mistake in person false identity arms dealer cop police officer dentist
14396,Code Name: The Cleaner,Action Comedy Crime
15673,Connie and Carla,Comedy gay drag queen mistaken identity
42618,Sweet Charity,Comedy Drama Music Romance broken engagement charity celebrity tragic love dancehall girl based on stage musical based on film
171274,Inherent Vice,Comedy Romance Crime Drama Mystery based on novel 1970s private investigator smoking marijuana los angeles 1960s
24432,Doogal,Family
109417,Battle of the Year,Music Drama musical 3d
13948,An American Carol,Comedy Fantasy terrorist parody documentary filmmaker sattire
106747,Machete Kills,Action Crime Thriller mexico white house nuclear missile machete outer space
10929,Willard,Horror bad boss evil mother revenge humiliation obedience
14220,Strange Wilderness,Comedy tv show bigfoot
46435,Topsy-Turvy,Comedy Drama Music prostitute musical biography telephone call cigar smoking drink  gilbert and sullivan gilbert and sullivan's princess ida piano duet lyricist exhibition
256962,Little Boy,Comedy Drama War japanese world war ii spirituality
48231,A Dangerous Method,Drama Thriller based on novel psychoanalysis sigmund freud biography spanking based on play cigar smoking cheating husband based on true events
3509,A Scanner Darkly,Animation Science Fiction Thriller california detective based on novel dream undercover cocaine brain exam future test dystopia assignment cyberpunk drug surveillance totalitarian corporation substance schizophrenic condition neo-noir
82684,Chasing Mavericks,Drama wave surfing sport mentor protégé relationship santa cruz california
12142,Alone in the Dark,Action Fantasy Horror Thriller detective monster professor island museum darkness alien life-form paranormal artifact slow motion scene flashback sequence zombie based on video game occultism
23367,Bandslam,Comedy Drama Family Music new jersey musical battle of the bands teenager rock band
10740,Birth,Drama Mystery Thriller loss of husband reincarnation friends little boy independent film wedding
241239,A Most Violent Year,Crime Drama Thriller corruption capitalism winter american dream immigrant business ethics truck oil lawyer new york city loan shark coat tunnel 1980s husband wife relationship truck hijacking bank loan
14582,Passchendaele,Drama Romance War History nurse battle platoon veteran recruitment
14914,Flash of Genius,Drama biography
3902,I'm Not There.,Drama Music rock and roll music style success john f. kennedy advancement bob dylan rock biography music beatnik motor-bike accident
77948,The Cold Light of Day,Action Thriller kidnapping spying government
21755,The Brothers Bloom,Adventure Comedy Drama Romance con man estafa
4960,"Synecdoche, New York",Drama new york man-woman relation writer
128,Princess Mononoke,Adventure Fantasy Animation fight wolf village and town iron pan wild boar territory friendship princess good vs evil anime
14652,Bon voyage,Comedy Drama Foreign
40932,Can't Stop the Music,Comedy Music camp disco woman director village people
16608,The Proposition,Action Adventure Crime Drama Thriller Western gallows australia psychopath outlaw misanthrope gang shootout sadist brutality violence hideout retribution flogging whipping sunset aborigine savagery
334531,My All American,Drama american football biography sport championship
32316,Marci X,Comedy
7299,Equilibrium,Action Science Fiction Thriller resistance fascism totalitarian regime destroy phasing dystopia book burning outlaw government agent
13405,The Children of Huang Shi,Drama War based on true story duringcreditsstinger
19457,The Yards,Drama Action Thriller Crime corruption subway infiltration criminal
112937,The Oogieloves in the Big Balloon Adventure,Family
314385,By the Sea,Drama Romance france hotel 1970s grief travel unhappiness marriage problems woman director
8953,Steamboy,Animation Fantasy Science Fiction england inventor ball boy industrial revolution kugel steampunk energy 19th century steam
29078,The Game of Their Lives,Drama sport
46503,All Good Things,Drama Mystery Thriller Crime Romance difficult childhood patriarch childhood trauma dysfunctional marriage
10448,Rapa Nui,Adventure in love with enemy indigenous island
13688,CJ7,Comedy Drama Family Fantasy Science Fiction little boy ufo extraterrestrial
10353,The Visitors II: The Corridors of Time,Comedy Fantasy mephisto french revolution time travel leap in time knight wedding middle ages
43935,Dylan Dog: Dead of Night,Action Comedy Horror Mystery Science Fiction Thriller detective vampire supernatural zombie werewolf ghouls
11458,People I Know,Drama Thriller drug addiction press release from prison women's prison party exzess independent film drug intrigue
44638,The Tempest,Drama Fantasy shakespeare sword island frog sorcery banishment spirit storm staff woman director sorceress loincloth
241257,Regression,Horror Mystery Thriller investigation memory loss
14538,Three Kingdoms: Resurrection of the Dragon,Action History Drama warrior woman number in title
13250,Butterfly on a Wheel,Crime Drama Thriller chicago infidelity man-woman relation revenge
133931,Zambezia,Comedy Animation Adventure Family falcon bird origin
280871,Ramanujan,Drama History mathematician biography prodigy ramanujam math genius
239897,Dwegons,Animation
184341,Hands of Stone,Drama
334074,Survivor,Thriller new year's eve fire showdown terrorist embassy hand grenade truck laboratory on the run orphan death cigarette lighter microscope hazmat suit
199373,The Frozen Ground,Thriller Crime gun escape serial killer man hunt hunting
14202,The Painted Veil,Drama Romance china cholera foreign aid epidemic loveless marriage
6968,The Baader Meinhof Complex,Action Crime Drama History Thriller terror raf 1970s
581,Dances with Wolves,Adventure Drama Western countryside based on novel suicide attempt culture clash loss of family deserter interpreter language barrier self-discovery dakota buffalo chief unsociability freedom native american 19th century lakota
52449,Bad Teacher,Comedy classroom teacher school workplace humor
12150,Sea of Love,Drama Crime Mystery new york alcohol sex detective newspaper nudity suspect police murder suspense serial killer neo-noir
11247,A Cinderella Story,Comedy jealousy cinderella work step mother high school school party orphan teenager disguise american football player teenage romance step sister modern fairy tale
4232,Scream,Crime Horror Mystery halloween gore serial killer slasher tabloid news reporter self-referential meta film
9378,Thir13en Ghosts,Horror Thriller hunter nanny nudity collector house supernatural hell uncle revenge lawyer inheritance blood psychic violence devil trapped machine evil glass
694,The Shining,Horror Thriller hotel isolation hotelier colorado maze bartender ax delusion loneliness caretaker vision snow writer alcoholic snowed in off season
105,Back to the Future,Adventure Comedy Science Fiction Family clock tower car race terrorist delorean lightning guitar plutonium sports car inventor journey in the past time travel race against time partner misfit mad scientist fish out of water teenage love destiny hidden identity odd couple escapade disorder chases and races love and romance teenage life misfit partners changing the past or future getting home inventions and discoveries
11377,House on Haunted Hill,Horror Mystery Thriller lunatic asylum aftercreditsstinger
26367,I Can Do Bad All By Myself,Drama Comedy aunt duringcreditsstinger
385383,Fight Valley,Action Drama new jersey martial arts sister sport murder mixed martial arts justice underground fighting gym ultimate fighting championship
41210,The Switch,Comedy Romance Drama alcohol single parent baby restaurant aquarium sperm little boy male female relationship pregnant artificial insemination
12090,Just Married,Comedy venice france prison fire europe married couple honeymoon castle just married chewing gum marriage police vacation
62630,The Devil's Double,Drama Action Thriller Crime War palace impostor pervertion
16110,Thomas and the Magic Railroad,Animation Drama Family Science Fiction
29427,The Crazies,Mystery Horror Action terror biological weapon cover-up splatter duringcreditsstinger virus
129,Spirited Away,Fantasy Adventure Animation Family witch parents kids relationship magic twilight darkness village and town bath house pig ghost world biology train amusement park yokai japanese mythology anime
244114,Firestorm,Action Crime robbery street war gun battle rogue cop
2669,The Bounty,Action Drama History female nudity exotic island mutiny lake nudity sailing ship adventure tahiti murder pregnancy great barrier reef sailor native peoples storm at sea whipping british sailor based on true events fiji
203833,The Book Thief,Drama world war ii book nazi germany jewish
13523,Sex Drive,Comedy Adventure Romance sex jealousy virgin nudity community friendship high school road trip friends romance redneck loss of virginity hitchhiker teen movie boyfriend pickup knoxville
25195,Leap Year,Romance Comedy taxi bar wales marriage proposal airplane pub cow wedding ring wedding proposal cardiologist ireland cliffs
17277,The Fall of the Roman Empire,Drama History roman empire ancient rome
50725,Take Me Home Tonight,Comedy Drama Romance becoming an adult lie night sister job party friends deception best friend
82631,Won't Back Down,Drama based on true story
73191,The Nutcracker,Family Fantasy Music ballet
22479,Kansas City,Thriller Drama Music Crime politician kansas city election jazz music
340611,Indignation,Drama based on novel jewish life ohio 1950s
10065,The Amityville Horror,Horror Thriller Drama holy water long island remake family dinner paranormal violence wood chopping backwards tortured to death moving in based on supposedly true story
2757,Adaptation.,Comedy Crime Drama alligator marriage crisis writer's block orchid
11683,Land of the Dead,Horror cage dystopia survivor zombie zombie apocalypse
244339,Out of Inferno,Action
1878,Fear and Loathing in Las Vegas,Adventure Drama Comedy gonzo journalist sweaty face fake identity wedding chapel grapefruit cadillac convertible gibberish corvette stingray police convention
23082,The Invention of Lying,Comedy Romance Fantasy
195589,Neighbors,Comedy alcohol baby party family fraternity fraternity house neighbor neighbor relationship bathroom humor
854,The Mask,Romance Comedy Crime Fantasy dual identity bank mockery green balloon jail cell norse mythology
2280,Big,Fantasy Drama Comedy Romance Family baseball co-worker bronx pinball machine toy maker duet job promotion homesick new toy quarter unplugged electronic works yankee stadium bronx new york city walking on piano keys wish fulfillment bunk bed woman director
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Comedy male nudity usa california prostitute journalist rodeo kazakhstan demeanor course chicken driving school anti semitism bear mockumentary reporter aftercreditsstinger duringcreditsstinger
8835,Legally Blonde,Comedy harvard law school black female judge smart blonde girl power
157,Star Trek III: The Search for Spock,Science Fiction Action Adventure Thriller
8643,The Exorcism of Emily Rose,Crime Drama Horror Thriller epilepsy possession teenage girl spirit umbrella cross prosecutor catholicism negligent homicide archdiocese agnostic malnutrition burning psychotic epileptic disorder
10402,Deuce Bigalow: Male Gigolo,Comedy fish aquarium carnival house callboy vacation illegal prostitution
218043,Left Behind,Thriller Action Science Fiction airplane the rapture remake pilot hero
9043,The Family Stone,Comedy Drama Romance holiday christmas
21301,Barbershop 2:  Back in Business,Comedy Drama blaxploitation
10147,Bad Santa,Drama Comedy Crime holiday elves christmas party department store safe drink little people christmas eve christmas
816,Austin Powers: International Man of Mystery,Science Fiction Comedy Crime android undercover missile group therapy airplane dancing scene time travel penthouse apartment judo trapdoor clowning telescope swinging james bond spoof swinging 60s aftercreditsstinger duringcreditsstinger
302688,My Big Fat Greek Wedding 2,Romance Comedy Family comedy wedding
60307,Diary of a Wimpy Kid: Rodrick Rules,Family Comedy based on novel middle school
106,Predator,Science Fiction Action Adventure Thriller central and south america predator alien stalking invisible commando 3d
279,Amadeus,Drama History Music italy composer opera talent musician marriage crisis god murder vienna austria envy 18th century
8617,Prom Night,Crime Horror aunt remake blood on shirt slasher death of family masturbation kicked in the face renovation black stereotype chest
10625,Mean Girls,Comedy female friendship high school fish out of water best friend teenager popularity gossip teen comedy high school rivalry new girl at school
10934,Under the Tuscan Sun,Comedy Drama Romance depression toscana recreation author divorce woman director
5279,Gosford Park,Drama Mystery Thriller servant money shooting party
10013,Peggy Sue Got Married,Comedy Drama Fantasy Romance time travel high school reunion
194662,Birdman,Drama Comedy times square superhero long take new york city play broadway actor
160588,Blue Jasmine,Comedy Drama san francisco sister sister relationship new york city rich narcissism xanax
9829,United 93,Drama History Crime Thriller Action airplane hijacking terror cell emergency landing war on terror
10028,Honey,Romance Music Family new york dancing hip-hop dream dance blackmail harassment career video teacher business sabotage choreographer club harlem youth center
10535,Spy Hard,Action Comedy atomic bomb spoof james bond spoof
790,The Fog,Horror prophecy sea beach gold small town beheading sword narration fog leprosy ship lighthouse church
43959,Soul Surfer,Action Drama competition based on novel shark attack surfing biography sport duringcreditsstinger
10364,Catch-22,War Comedy Drama world war ii island bomber pianosa american
16991,Observe and Report,Comedy Crime Drama robbery unrequited love security guard mall
9610,Conan the Destroyer,Adventure Fantasy Action swordplay sword magic warrior woman lone wolf wizardry royalty barbarian sword and sorcery
1578,Raging Bull,Drama transporter jealousy violent husband paranoia boxer biography fistfight broken nose sport domestic violence extreme violence over-the-hill fighter
25643,Love Happens,Drama Romance hotel florist forest grief seminar motivational speaker
11904,Young Sherlock Holmes,Action Adventure Crime Drama Family Mystery Thriller london england school friend religion and supernatural sherlock holmes murder aftercreditsstinger
28665,Fame,Music Comedy Drama Romance musical duringcreditsstinger
44115,127 Hours,Adventure Drama Thriller mountains despair adventure utah alone canyon climbing based on true story rescue survival escape true trapped boulder adventurer flashback climber isolated hikers very little dialogue
10569,Small Time Crooks,Action Comedy Crime bank restaurant role of women bank robber wife pizzeria pizza keks independent film bank robbery hoodlum
10560,Center Stage,Drama Music new york competition dancer dance ball career ballet dancer music entrance examination ballet dance teacher
333348,Love the Coopers,Comedy Family big family family relationships family woman director christmas
20483,Catch That Kid,Family Action Adventure bank robbery
11457,Life as a House,Drama father son relationship house cancer drug divorce ex-wife unemployment
321697,Steve Jobs,Drama History biography computer father daughter relationship apple computer steve jobs based on true events
19840,"I Love You, Beth Cooper",Comedy Romance virgin cheerleader graduation high school aspen friends in the closet teenager popularity based on young adult novel popular girl
22327,Youth in Revolt,Drama Comedy Romance based on novel coming of age duringcreditsstinger
38665,The Legend of the Lone Ranger,Action Adventure Romance Western lone ranger wild bill hickok buffalo bill the lone ranger
2575,The Tailor of Panama,Drama Thriller dancing spy birthday map fireworks bridge secret agent president children independent film debt swimming political band
11644,Blow Out,Drama Mystery Thriller audio tape hitman presidential election noises yell politics faithlessness
146227,Getaway,Action Crime
68924,The Ice Storm,Drama based on novel 1970s thanksgiving dysfunctional family independent film
253235,And So It Goes,Comedy Drama Romance grandfather granddaughter relationship neighbor wealthy elderly estrangement
22102,Troop Beverly Hills,Adventure Comedy Family wilderness teen angst
18701,Being Julia,Comedy Drama Romance
10068,Nine 1/2 Weeks,Drama Romance sexual obsession prostitute women's sexual identity broker gallery owner sadomasochism
848,Dragonslayer,Fantasy secret identity self sacrifice magic virgin solar eclipse sacrifice sorcerer's apprentice amulet lottery brood egg princess sorcerer human sacrifice dragon hidden identity crossdressing landslide sword and sorcery
36811,The Last Station,Drama Romance duringcreditsstinger
522,Ed Wood,Comedy Drama History individual taxi transsexuality fortune teller film business film making film producer vororte film maker boxer film director oddball celebrity morphine movie studio los angeles drug addict cult director theremin handgun trick or treating actor transvestite
130150,Labor Day,Drama escaped convict depressed mom
12246,Mongol: The Rise of Genghis Khan,History mongolia genghis khan
13809,RockNRolla,Action Crime Thriller london england gang leader money gang crime
27380,Megaforce,Adventure Action Science Fiction dictator soldier electronic music score military unit
10549,Hamlet,Drama mother shakespeare denmark loss of father prince madness
33870,Mao's Last Dancer,Drama Romance costume song village promise ballet
245703,Midnight Special,Adventure Drama Science Fiction father son relationship helicopter fbi motel chase child kidnapping religious sect goggles
10739,Anything Else,Comedy Romance psychoanalysis comedian relationship problems advice experience
127560,The Railway Man,Drama History post traumatic stress  disorder japanese world war ii victim autobiography based on true story history revenge redemption torture
37903,The White Ribbon,Crime Drama Mystery germany child abuse pastor propaganda children punishment small village village people east elbia umerziehung
396152,Restoration,Horror
10017,The Wraith,Romance Science Fiction Horror Action Crime male nudity female nudity sex killing sheriff car race cemetery shotgun arizona nudity reincarnation police auto-tuning street race revenge murder car crash alien independent film gang motorcycle violence car chase cult film ghost road movie drag racing roller skates strange person budweiser turbo intercepter
11468,Salton Sea,Drama Mystery Thriller dual identity identity war on drugs jazz musician drug scene neo-noir
193613,Metallica: Through the Never,Music heavy metal live concert
17436,The Informers,Drama sex slice of life hollywood drug hedonism ensemble cast child murder 1980s dysfunctional intersecting lives
43434,Carlos,Crime Drama Thriller History gun car bomb miniseries terrorism opec hostage situation revolutionary
31166,I Come with the Rain,Thriller Drama
69848,One Man's Hero,Western Action Drama History war army battlefield chivalry
8408,Day of the Dead,Horror Science Fiction florida insanity disembodied head zombie disembowelment horror movie remade living dead zombie apocalypse
332411,I Am Wrath,Action Crime Drama Thriller revenge murder police corruption violence corrupt politician barber governer
9389,Renaissance,Action Animation Science Fiction paris japanese identity underworld monopoly future beauty victim dystopia boss police president animation disappearance cgi black and white theft scientist researcher corporation
9626,Red Sonja,Adventure Fantasy Action monster swordplay queen talisman marvel comic based on comic book sword and sorcery
75638,Red Lights,Thriller paranormal psychic skepticism
8363,Superbad,Comedy becoming an adult high school young people one night
15670,Madea Goes to Jail,Comedy Crime Drama criminal
290555,Wolves,Horror Action adoption werewolf
8328,Step Up 2: The Streets,Music Drama Romance underdog competition street gang hip-hop breakdance insurgence heart-throb dancing scene tap dancing scholarship ballet
10982,Hoodwinked!,Animation Comedy Family wolf suspicion little red riding hood investigation burglary
205,Hotel Rwanda,Drama History War rwanda refugee refugee camp militia murder slaughter dead body atrocity african cruelty violence united nations genocide in rwanda death
1620,Hitman,Action Crime Drama Thriller assassin secret identity intelligence soviet union russia celibacy hitman secret society power power takeover adversary government execution violence killer based on video game secret formula
175541,Black Nativity,Drama Music musical based on stage musical woman director based on the bible nativity christmas
241254,The Prince,Thriller Action mobster justice retired missing missing daughter
31932,City of Ghosts,Thriller
1933,The Others,Horror Drama Mystery Thriller nanny haunted house channel islands parallel world photosensitivity spiritism
679,Aliens,Horror Action Thriller Science Fiction android extraterrestrial technology space marine spaceman cryogenics vacuum space colony warrior woman settler space travel colony alien xenomorph
11113,My Fair Lady,Drama Family Music Romance musical transformation flower girl colonel wager suitor class differences tutor aristocrat linguist street high society misogynist guttersnipe class prejudice opposites attract
3597,I Know What You Did Last Summer,Horror Thriller Mystery secret blackmail fisherman police high school cover-up friends revenge murder pageant slasher teenager killer
193893,Let's Be Cops,Comedy corruption robbery kidnapping nightclub male friendship investigation police party murder mobster los angeles lying impersonating a police officer flashback
9675,Sideways,Comedy Drama Romance california golf oscar award wine stag night marijuana writer
9988,Beerfest,Comedy germany competition prostitute alcohol beer oktoberfest
948,Halloween,Horror Thriller female nudity nudity mask babysitter halloween police psychopathic killer independent film stalking serial killer marijuana masked killer blood pot smoking slasher murderer throat slitting maniac violence killing spree family cult film evil psychotic smoking pot institution escaped killer
21765,Good Boy!,Comedy Family Science Fiction
146304,The Best Man Holiday,Comedy best man
7516,Smokin' Aces,Action Comedy Crime Thriller neo-nazi gun sniper fbi hitman bodyguard to shoot dead police dark comedy shootout gangster drug female corpse
41439,Saw: The Final Chapter,Horror Crime survivor violence self help guru tricycle prosthetic arm pig mask 3d
2752,40 Days and 40 Nights,Comedy Romance sex addiction laundromat
